"CubeId";"rendopar"
"PublishingDate";"2025-09-01 14:30"

"Date";"d0";"Value"
"2000-09-27";"b0";"4.747"
"2000-09-27";"b1";"-1.597"
"2000-09-27";"b2";"-0.013"
"2000-09-27";"b3";"1.038"
"2000-09-27";"t1";"7.585"
"2000-09-27";"t2";"0.422"
"2000-09-28";"b0";"4.968"
"2000-09-28";"b1";"-1.769"
"2000-09-28";"b2";"0.002"
"2000-09-28";"b3";"0.979"
"2000-09-28";"t1";"10.044"
"2000-09-28";"t2";"0.44"
"2000-09-29";"b0";"4.64"
"2000-09-29";"b1";"-1.587"
"2000-09-29";"b2";"0.837"
"2000-09-29";"b3";"1.398"
"2000-09-29";"t1";"10.893"
"2000-09-29";"t2";"0.448"
"2000-10-02";"b0";"4.76"
"2000-10-02";"b1";"-1.756"
"2000-10-02";"b2";"0.049"
"2000-10-02";"b3";"1.564"
"2000-10-02";"t1";"7.67"
"2000-10-02";"t2";"0.453"
"2000-10-03";"b0";"4.761"
"2000-10-03";"b1";"-1.756"
"2000-10-03";"b2";"-0.003"
"2000-10-03";"b3";"1.547"
"2000-10-03";"t1";"7.451"
"2000-10-03";"t2";"0.438"
"2000-10-04";"b0";"4.733"
"2000-10-04";"b1";"-1.728"
"2000-10-04";"b2";"-0.048"
"2000-10-04";"b3";"1.47"
"2000-10-04";"t1";"7.091"
"2000-10-04";"t2";"0.444"
"2000-10-05";"b0";"4.818"
"2000-10-05";"b1";"-1.716"
"2000-10-05";"b2";"0.008"
"2000-10-05";"b3";"1.179"
"2000-10-05";"t1";"8.74"
"2000-10-05";"t2";"0.318"
"2000-10-06";"b0";"4.832"
"2000-10-06";"b1";"-1.799"
"2000-10-06";"b2";"0.031"
"2000-10-06";"b3";"1.42"
"2000-10-06";"t1";"8.935"
"2000-10-06";"t2";"0.447"
"2000-10-09";"b0";"4.894"
"2000-10-09";"b1";"-1.841"
"2000-10-09";"b2";"0"
"2000-10-09";"b3";"1.399"
"2000-10-09";"t1";"9.81"
"2000-10-09";"t2";"0.453"
"2000-10-10";"b0";"5.064"
"2000-10-10";"b1";"-1.914"
"2000-10-10";"b2";"0.007"
"2000-10-10";"b3";"1.095"
"2000-10-10";"t1";"12.871"
"2000-10-10";"t2";"0.428"
"2000-10-11";"b0";"5.318"
"2000-10-11";"b1";"-2.12"
"2000-10-11";"b2";"0.604"
"2000-10-11";"b3";"0.94"
"2000-10-11";"t1";"22.837"
"2000-10-11";"t2";"0.446"
"2000-10-12";"b0";"5.295"
"2000-10-12";"b1";"-2.097"
"2000-10-12";"b2";"0.148"
"2000-10-12";"b3";"0.888"
"2000-10-12";"t1";"18.083"
"2000-10-12";"t2";"0.417"
"2000-10-13";"b0";"5.452"
"2000-10-13";"b1";"-2.322"
"2000-10-13";"b2";"-0.245"
"2000-10-13";"b3";"1.059"
"2000-10-13";"t1";"16.548"
"2000-10-13";"t2";"0.48"
"2000-10-16";"b0";"5.322"
"2000-10-16";"b1";"-2.124"
"2000-10-16";"b2";"0.867"
"2000-10-16";"b3";"0.868"
"2000-10-16";"t1";"25.154"
"2000-10-16";"t2";"0.447"
"2000-10-17";"b0";"4.972"
"2000-10-17";"b1";"-2.065"
"2000-10-17";"b2";"0.002"
"2000-10-17";"b3";"1.808"
"2000-10-17";"t1";"10.308"
"2000-10-17";"t2";"0.517"
"2000-10-18";"b0";"4.778"
"2000-10-18";"b1";"-2.28"
"2000-10-18";"b2";"0.002"
"2000-10-18";"b3";"3.102"
"2000-10-18";"t1";"6.932"
"2000-10-18";"t2";"0.546"
"2000-10-19";"b0";"4.891"
"2000-10-19";"b1";"-2.033"
"2000-10-19";"b2";"-0.012"
"2000-10-19";"b3";"1.821"
"2000-10-19";"t1";"9.172"
"2000-10-19";"t2";"0.535"
"2000-10-20";"b0";"4.881"
"2000-10-20";"b1";"-1.877"
"2000-10-20";"b2";"0"
"2000-10-20";"b3";"1.344"
"2000-10-20";"t1";"9.534"
"2000-10-20";"t2";"0.511"
"2000-10-23";"b0";"4.914"
"2000-10-23";"b1";"-1.813"
"2000-10-23";"b2";"0.08"
"2000-10-23";"b3";"1.152"
"2000-10-23";"t1";"11.06"
"2000-10-23";"t2";"0.429"
"2000-10-24";"b0";"4.944"
"2000-10-24";"b1";"-1.872"
"2000-10-24";"b2";"0.004"
"2000-10-24";"b3";"1.228"
"2000-10-24";"t1";"10.327"
"2000-10-24";"t2";"0.433"
"2000-10-25";"b0";"4.813"
"2000-10-25";"b1";"-1.857"
"2000-10-25";"b2";"-0.004"
"2000-10-25";"b3";"1.536"
"2000-10-25";"t1";"8.14"
"2000-10-25";"t2";"0.476"
"2000-10-26";"b0";"4.583"
"2000-10-26";"b1";"-1.724"
"2000-10-26";"b2";"-0.888"
"2000-10-26";"b3";"1.82"
"2000-10-26";"t1";"3.488"
"2000-10-26";"t2";"0.471"
"2000-10-27";"b0";"4.78"
"2000-10-27";"b1";"-1.824"
"2000-10-27";"b2";"0.032"
"2000-10-27";"b3";"1.567"
"2000-10-27";"t1";"7.778"
"2000-10-27";"t2";"0.436"
"2000-10-30";"b0";"4.884"
"2000-10-30";"b1";"-1.744"
"2000-10-30";"b2";"-0.011"
"2000-10-30";"b3";"1.138"
"2000-10-30";"t1";"10.015"
"2000-10-30";"t2";"0.374"
"2000-10-31";"b0";"4.769"
"2000-10-31";"b1";"-1.735"
"2000-10-31";"b2";"0.087"
"2000-10-31";"b3";"1.36"
"2000-10-31";"t1";"8.144"
"2000-10-31";"t2";"0.428"
"2000-11-01";"b0";"4.815"
"2000-11-01";"b1";"-1.762"
"2000-11-01";"b2";"0"
"2000-11-01";"b3";"1.309"
"2000-11-01";"t1";"8.586"
"2000-11-01";"t2";"0.442"
"2000-11-02";"b0";"4.993"
"2000-11-02";"b1";"-1.795"
"2000-11-02";"b2";"-0.011"
"2000-11-02";"b3";"0.823"
"2000-11-02";"t1";"11.793"
"2000-11-02";"t2";"0.383"
"2000-11-03";"b0";"5.074"
"2000-11-03";"b1";"-1.827"
"2000-11-03";"b2";"-0.382"
"2000-11-03";"b3";"0.76"
"2000-11-03";"t1";"11.08"
"2000-11-03";"t2";"0.345"
"2000-11-06";"b0";"4.842"
"2000-11-06";"b1";"-1.789"
"2000-11-06";"b2";"0"
"2000-11-06";"b3";"1.27"
"2000-11-06";"t1";"9.218"
"2000-11-06";"t2";"0.436"
"2000-11-07";"b0";"4.845"
"2000-11-07";"b1";"-1.87"
"2000-11-07";"b2";"0.191"
"2000-11-07";"b3";"1.543"
"2000-11-07";"t1";"9.608"
"2000-11-07";"t2";"0.45"
"2000-11-08";"b0";"4.812"
"2000-11-08";"b1";"-1.837"
"2000-11-08";"b2";"0"
"2000-11-08";"b3";"1.519"
"2000-11-08";"t1";"8.422"
"2000-11-08";"t2";"0.453"
"2000-11-09";"b0";"4.728"
"2000-11-09";"b1";"-1.655"
"2000-11-09";"b2";"-1.354"
"2000-11-09";"b3";"1.4"
"2000-11-09";"t1";"4.167"
"2000-11-09";"t2";"0.563"
"2000-11-10";"b0";"4.831"
"2000-11-10";"b1";"-1.826"
"2000-11-10";"b2";"0.012"
"2000-11-10";"b3";"1.423"
"2000-11-10";"t1";"9.776"
"2000-11-10";"t2";"0.484"
"2000-11-13";"b0";"4.833"
"2000-11-13";"b1";"-1.819"
"2000-11-13";"b2";"-0.011"
"2000-11-13";"b3";"1.337"
"2000-11-13";"t1";"9.826"
"2000-11-13";"t2";"0.478"
"2000-11-14";"b0";"4.847"
"2000-11-14";"b1";"-1.794"
"2000-11-14";"b2";"-0.009"
"2000-11-14";"b3";"1.199"
"2000-11-14";"t1";"11.017"
"2000-11-14";"t2";"0.439"
"2000-11-15";"b0";"4.8"
"2000-11-15";"b1";"-1.766"
"2000-11-15";"b2";"0.329"
"2000-11-15";"b3";"1.289"
"2000-11-15";"t1";"12.676"
"2000-11-15";"t2";"0.494"
"2000-11-16";"b0";"4.732"
"2000-11-16";"b1";"-1.776"
"2000-11-16";"b2";"0.173"
"2000-11-16";"b3";"1.533"
"2000-11-16";"t1";"10.176"
"2000-11-16";"t2";"0.487"
"2000-11-17";"b0";"4.765"
"2000-11-17";"b1";"-1.663"
"2000-11-17";"b2";"-0.024"
"2000-11-17";"b3";"1.111"
"2000-11-17";"t1";"10.149"
"2000-11-17";"t2";"0.444"
"2000-11-20";"b0";"4.736"
"2000-11-20";"b1";"-1.663"
"2000-11-20";"b2";"0.03"
"2000-11-20";"b3";"1.223"
"2000-11-20";"t1";"9.805"
"2000-11-20";"t2";"0.426"
"2000-11-21";"b0";"4.732"
"2000-11-21";"b1";"-1.659"
"2000-11-21";"b2";"-0.203"
"2000-11-21";"b3";"1.243"
"2000-11-21";"t1";"8.197"
"2000-11-21";"t2";"0.448"
"2000-11-22";"b0";"4.739"
"2000-11-22";"b1";"-1.677"
"2000-11-22";"b2";"-0.001"
"2000-11-22";"b3";"1.368"
"2000-11-22";"t1";"9.243"
"2000-11-22";"t2";"0.453"
"2000-11-23";"b0";"4.793"
"2000-11-23";"b1";"-1.692"
"2000-11-23";"b2";"0.033"
"2000-11-23";"b3";"1.38"
"2000-11-23";"t1";"10.448"
"2000-11-23";"t2";"0.419"
"2000-11-24";"b0";"4.936"
"2000-11-24";"b1";"-1.738"
"2000-11-24";"b2";"0.661"
"2000-11-24";"b3";"1.152"
"2000-11-24";"t1";"18.973"
"2000-11-24";"t2";"0.481"
"2000-11-27";"b0";"4.855"
"2000-11-27";"b1";"-1.753"
"2000-11-27";"b2";"-0.015"
"2000-11-27";"b3";"1.479"
"2000-11-27";"t1";"10.968"
"2000-11-27";"t2";"0.489"
"2000-11-28";"b0";"4.752"
"2000-11-28";"b1";"-1.796"
"2000-11-28";"b2";"-0.027"
"2000-11-28";"b3";"1.952"
"2000-11-28";"t1";"8.809"
"2000-11-28";"t2";"0.505"
"2000-11-29";"b0";"4.875"
"2000-11-29";"b1";"-1.9"
"2000-11-29";"b2";"-0.004"
"2000-11-29";"b3";"1.841"
"2000-11-29";"t1";"10.675"
"2000-11-29";"t2";"0.54"
"2000-11-30";"b0";"4.65"
"2000-11-30";"b1";"-1.762"
"2000-11-30";"b2";"1.067"
"2000-11-30";"b3";"1.903"
"2000-11-30";"t1";"15.288"
"2000-11-30";"t2";"0.614"
"2000-12-01";"b0";"4.887"
"2000-12-01";"b1";"-1.834"
"2000-12-01";"b2";"0.853"
"2000-12-01";"b3";"1.274"
"2000-12-01";"t1";"19.467"
"2000-12-01";"t2";"0.651"
"2000-12-04";"b0";"4.901"
"2000-12-04";"b1";"-1.887"
"2000-12-04";"b2";"0.131"
"2000-12-04";"b3";"1.375"
"2000-12-04";"t1";"13.166"
"2000-12-04";"t2";"0.64"
"2000-12-05";"b0";"4.861"
"2000-12-05";"b1";"-1.847"
"2000-12-05";"b2";"0.09"
"2000-12-05";"b3";"1.288"
"2000-12-05";"t1";"12.151"
"2000-12-05";"t2";"0.591"
"2000-12-06";"b0";"4.821"
"2000-12-06";"b1";"-1.749"
"2000-12-06";"b2";"-0.124"
"2000-12-06";"b3";"1.005"
"2000-12-06";"t1";"11.243"
"2000-12-06";"t2";"0.531"
"2000-12-07";"b0";"4.59"
"2000-12-07";"b1";"-1.44"
"2000-12-07";"b2";"0.765"
"2000-12-07";"b3";"0.693"
"2000-12-07";"t1";"15.938"
"2000-12-07";"t2";"0.326"
"2000-12-08";"b0";"4.92"
"2000-12-08";"b1";"-1.77"
"2000-12-08";"b2";"0.594"
"2000-12-08";"b3";"0.669"
"2000-12-08";"t1";"18.563"
"2000-12-08";"t2";"0.413"
"2000-12-11";"b0";"4.722"
"2000-12-11";"b1";"-1.689"
"2000-12-11";"b2";"0.586"
"2000-12-11";"b3";"1.004"
"2000-12-11";"t1";"13.524"
"2000-12-11";"t2";"0.426"
"2000-12-12";"b0";"4.836"
"2000-12-12";"b1";"-1.832"
"2000-12-12";"b2";"0.278"
"2000-12-12";"b3";"1.055"
"2000-12-12";"t1";"12.389"
"2000-12-12";"t2";"0.354"
"2000-12-13";"b0";"4.969"
"2000-12-13";"b1";"-1.935"
"2000-12-13";"b2";"-0.513"
"2000-12-13";"b3";"0.967"
"2000-12-13";"t1";"9.577"
"2000-12-13";"t2";"0.324"
"2000-12-14";"b0";"4.95"
"2000-12-14";"b1";"-1.936"
"2000-12-14";"b2";"-0.53"
"2000-12-14";"b3";"0.862"
"2000-12-14";"t1";"9.923"
"2000-12-14";"t2";"0.319"
"2000-12-15";"b0";"4.948"
"2000-12-15";"b1";"-1.944"
"2000-12-15";"b2";"-0.524"
"2000-12-15";"b3";"0.863"
"2000-12-15";"t1";"10.323"
"2000-12-15";"t2";"0.282"
"2000-12-18";"b0";"4.595"
"2000-12-18";"b1";"-1.348"
"2000-12-18";"b2";"-2.022"
"2000-12-18";"b3";"0.329"
"2000-12-18";"t1";"3.841"
"2000-12-18";"t2";"0.182"
"2000-12-19";"b0";"4.629"
"2000-12-19";"b1";"-1.382"
"2000-12-19";"b2";"-2.225"
"2000-12-19";"b3";"0.25"
"2000-12-19";"t1";"4.008"
"2000-12-19";"t2";"0.299"
"2000-12-20";"b0";"4.514"
"2000-12-20";"b1";"-1.025"
"2000-12-20";"b2";"-2.584"
"2000-12-20";"b3";"-0.615"
"2000-12-20";"t1";"3.282"
"2000-12-20";"t2";"0.109"
"2000-12-21";"b0";"4.488"
"2000-12-21";"b1";"-0.971"
"2000-12-21";"b2";"-2.533"
"2000-12-21";"b3";"-0.456"
"2000-12-21";"t1";"3.378"
"2000-12-21";"t2";"0.413"
"2000-12-22";"b0";"4.424"
"2000-12-22";"b1";"-0.646"
"2000-12-22";"b2";"-2.782"
"2000-12-22";"b3";"-1.162"
"2000-12-22";"t1";"2.931"
"2000-12-22";"t2";"0.279"
"2000-12-25";"b0";
"2000-12-25";"b1";
"2000-12-25";"b2";
"2000-12-25";"b3";
"2000-12-25";"t1";
"2000-12-25";"t2";
"2000-12-26";"b0";
"2000-12-26";"b1";
"2000-12-26";"b2";
"2000-12-26";"b3";
"2000-12-26";"t1";
"2000-12-26";"t2";
"2000-12-27";"b0";"4.427"
"2000-12-27";"b1";"-0.504"
"2000-12-27";"b2";"-2.931"
"2000-12-27";"b3";"-1.489"
"2000-12-27";"t1";"2.873"
"2000-12-27";"t2";"0.33"
"2000-12-28";"b0";"4.402"
"2000-12-28";"b1";"0.477"
"2000-12-28";"b2";"-3.921"
"2000-12-28";"b3";"-4.167"
"2000-12-28";"t1";"2.44"
"2000-12-28";"t2";"0.276"
"2000-12-29";"b0";"4.516"
"2000-12-29";"b1";"-1.075"
"2000-12-29";"b2";"-2.415"
"2000-12-29";"b3";"-0.282"
"2000-12-29";"t1";"3.529"
"2000-12-29";"t2";"0.293"
"2001-01-01";"b0";
"2001-01-01";"b1";
"2001-01-01";"b2";
"2001-01-01";"b3";
"2001-01-01";"t1";
"2001-01-01";"t2";
"2001-01-02";"b0";
"2001-01-02";"b1";
"2001-01-02";"b2";
"2001-01-02";"b3";
"2001-01-02";"t1";
"2001-01-02";"t2";
"2001-01-03";"b0";"4.542"
"2001-01-03";"b1";"-1.15"
"2001-01-03";"b2";"-2.047"
"2001-01-03";"b3";"-0.861"
"2001-01-03";"t1";"4.248"
"2001-01-03";"t2";"1.185"
"2001-01-04";"b0";"4.441"
"2001-01-04";"b1";"-0.904"
"2001-01-04";"b2";"-2.824"
"2001-01-04";"b3";"-0.925"
"2001-01-04";"t1";"3.098"
"2001-01-04";"t2";"0.329"
"2001-01-05";"b0";"4.47"
"2001-01-05";"b1";"-0.837"
"2001-01-05";"b2";"-2.951"
"2001-01-05";"b3";"-0.997"
"2001-01-05";"t1";"3.24"
"2001-01-05";"t2";"0.518"
"2001-01-08";"b0";"4.454"
"2001-01-08";"b1";"-0.966"
"2001-01-08";"b2";"-2.636"
"2001-01-08";"b3";"-0.91"
"2001-01-08";"t1";"3.508"
"2001-01-08";"t2";"0.604"
"2001-01-09";"b0";"4.469"
"2001-01-09";"b1";"-0.913"
"2001-01-09";"b2";"-2.839"
"2001-01-09";"b3";"-0.883"
"2001-01-09";"t1";"3.245"
"2001-01-09";"t2";"0.425"
"2001-01-10";"b0";"4.575"
"2001-01-10";"b1";"-1.058"
"2001-01-10";"b2";"-2.687"
"2001-01-10";"b3";"-0.742"
"2001-01-10";"t1";"3.698"
"2001-01-10";"t2";"0.606"
"2001-01-11";"b0";"4.943"
"2001-01-11";"b1";"-1.599"
"2001-01-11";"b2";"-2.057"
"2001-01-11";"b3";"-0.926"
"2001-01-11";"t1";"6.585"
"2001-01-11";"t2";"1.497"
"2001-01-12";"b0";"4.951"
"2001-01-12";"b1";"-1.579"
"2001-01-12";"b2";"-1.518"
"2001-01-12";"b3";"-1.292"
"2001-01-12";"t1";"7.95"
"2001-01-12";"t2";"1.881"
"2001-01-15";"b0";"4.72"
"2001-01-15";"b1";"-1.086"
"2001-01-15";"b2";"-2.877"
"2001-01-15";"b3";"-1.044"
"2001-01-15";"t1";"4.16"
"2001-01-15";"t2";"0.661"
"2001-01-16";"b0";"4.697"
"2001-01-16";"b1";"-1.237"
"2001-01-16";"b2";"-2.378"
"2001-01-16";"b3";"-0.796"
"2001-01-16";"t1";"4.663"
"2001-01-16";"t2";"1.082"
"2001-01-17";"b0";"4.735"
"2001-01-17";"b1";"-1.44"
"2001-01-17";"b2";"-1.158"
"2001-01-17";"b3";"-1.049"
"2001-01-17";"t1";"6.006"
"2001-01-17";"t2";"2.494"
"2001-01-18";"b0";"4.735"
"2001-01-18";"b1";"-1.557"
"2001-01-18";"b2";"0.16"
"2001-01-18";"b3";"-1.751"
"2001-01-18";"t1";"6.653"
"2001-01-18";"t2";"4.815"
"2001-01-19";"b0";"4.766"
"2001-01-19";"b1";"-1.249"
"2001-01-19";"b2";"-1.821"
"2001-01-19";"b3";"-3.311"
"2001-01-19";"t1";"1.152"
"2001-01-19";"t2";"4.536"
"2001-01-22";"b0";"4.568"
"2001-01-22";"b1";"-0.954"
"2001-01-22";"b2";"-1.69"
"2001-01-22";"b3";"-3.277"
"2001-01-22";"t1";"0.756"
"2001-01-22";"t2";"3.346"
"2001-01-23";"b0";"4.544"
"2001-01-23";"b1";"-0.93"
"2001-01-23";"b2";"-1.407"
"2001-01-23";"b3";"-3.731"
"2001-01-23";"t1";"0.533"
"2001-01-23";"t2";"2.781"
"2001-01-24";"b0";"4.598"
"2001-01-24";"b1";"-1.225"
"2001-01-24";"b2";"-0.987"
"2001-01-24";"b3";"-3.831"
"2001-01-24";"t1";"0.631"
"2001-01-24";"t2";"2.916"
"2001-01-25";"b0";"4.636"
"2001-01-25";"b1";"-1.263"
"2001-01-25";"b2";"-0.769"
"2001-01-25";"b3";"-3.932"
"2001-01-25";"t1";"0.684"
"2001-01-25";"t2";"3.017"
"2001-01-26";"b0";"4.669"
"2001-01-26";"b1";"-1.374"
"2001-01-26";"b2";"-0.081"
"2001-01-26";"b3";"-4.035"
"2001-01-26";"t1";"1.085"
"2001-01-26";"t2";"3.116"
"2001-01-29";"b0";"4.669"
"2001-01-29";"b1";"-1.326"
"2001-01-29";"b2";"0.119"
"2001-01-29";"b3";"-4.117"
"2001-01-29";"t1";"1.243"
"2001-01-29";"t2";"3.079"
"2001-01-30";"b0";"4.704"
"2001-01-30";"b1";"-1.264"
"2001-01-30";"b2";"-0.833"
"2001-01-30";"b3";"-3.717"
"2001-01-30";"t1";"1.102"
"2001-01-30";"t2";"3.443"
"2001-01-31";"b0";"4.721"
"2001-01-31";"b1";"-1.416"
"2001-01-31";"b2";"-0.511"
"2001-01-31";"b3";"-3.765"
"2001-01-31";"t1";"1.303"
"2001-01-31";"t2";"3.563"
"2001-02-01";"b0";"4.716"
"2001-02-01";"b1";"-1.44"
"2001-02-01";"b2";"-0.502"
"2001-02-01";"b3";"-3.776"
"2001-02-01";"t1";"1.322"
"2001-02-01";"t2";"3.606"
"2001-02-02";"b0";"4.718"
"2001-02-02";"b1";"-1.278"
"2001-02-02";"b2";"-1.158"
"2001-02-02";"b3";"-4.061"
"2001-02-02";"t1";"0.844"
"2001-02-02";"t2";"3.517"
"2001-02-05";"b0";"4.729"
"2001-02-05";"b1";"-1.337"
"2001-02-05";"b2";"-1.15"
"2001-02-05";"b3";"-3.961"
"2001-02-05";"t1";"0.93"
"2001-02-05";"t2";"3.67"
"2001-02-06";"b0";"4.729"
"2001-02-06";"b1";"-1.289"
"2001-02-06";"b2";"-1.238"
"2001-02-06";"b3";"-4.145"
"2001-02-06";"t1";"0.823"
"2001-02-06";"t2";"3.603"
"2001-02-07";"b0";"4.76"
"2001-02-07";"b1";"-1.339"
"2001-02-07";"b2";"-1.08"
"2001-02-07";"b3";"-4.119"
"2001-02-07";"t1";"0.983"
"2001-02-07";"t2";"3.763"
"2001-02-08";"b0";"4.778"
"2001-02-08";"b1";"-1.357"
"2001-02-08";"b2";"-0.887"
"2001-02-08";"b3";"-3.971"
"2001-02-08";"t1";"1.267"
"2001-02-08";"t2";"3.939"
"2001-02-09";"b0";"4.69"
"2001-02-09";"b1";"-1.317"
"2001-02-09";"b2";"0.315"
"2001-02-09";"b3";"-3.948"
"2001-02-09";"t1";"2.16"
"2001-02-09";"t2";"3.599"
"2001-02-12";"b0";"4.751"
"2001-02-12";"b1";"-1.359"
"2001-02-12";"b2";"-1.678"
"2001-02-12";"b3";"-1.591"
"2001-02-12";"t1";"3.551"
"2001-02-12";"t2";"4.622"
"2001-02-13";"b0";"4.77"
"2001-02-13";"b1";"-1.455"
"2001-02-13";"b2";"-0.682"
"2001-02-13";"b3";"-2.19"
"2001-02-13";"t1";"4.236"
"2001-02-13";"t2";"4.397"
"2001-02-14";"b0";"4.713"
"2001-02-14";"b1";"-1.466"
"2001-02-14";"b2";"-2.719"
"2001-02-14";"b3";"0.466"
"2001-02-14";"t1";"4.097"
"2001-02-14";"t2";"0.175"
"2001-02-15";"b0";"4.813"
"2001-02-15";"b1";"-1.614"
"2001-02-15";"b2";"-2.651"
"2001-02-15";"b3";"0.535"
"2001-02-15";"t1";"4.4"
"2001-02-15";"t2";"0.263"
"2001-02-16";"b0";"4.75"
"2001-02-16";"b1";"-1.6"
"2001-02-16";"b2";"-2.534"
"2001-02-16";"b3";"0.707"
"2001-02-16";"t1";"4.253"
"2001-02-16";"t2";"0.302"
"2001-02-19";"b0";"4.712"
"2001-02-19";"b1";"-1.233"
"2001-02-19";"b2";"-3.052"
"2001-02-19";"b3";"-0.167"
"2001-02-19";"t1";"3.758"
"2001-02-19";"t2";"0.537"
"2001-02-20";"b0";"4.681"
"2001-02-20";"b1";"-1.222"
"2001-02-20";"b2";"-2.987"
"2001-02-20";"b3";"-0.082"
"2001-02-20";"t1";"3.633"
"2001-02-20";"t2";"0.684"
"2001-02-21";"b0";"4.734"
"2001-02-21";"b1";"-1.246"
"2001-02-21";"b2";"-3.042"
"2001-02-21";"b3";"-0.137"
"2001-02-21";"t1";"3.712"
"2001-02-21";"t2";"0.621"
"2001-02-22";"b0";"4.672"
"2001-02-22";"b1";"-1.136"
"2001-02-22";"b2";"-2.898"
"2001-02-22";"b3";"-0.268"
"2001-02-22";"t1";"3.491"
"2001-02-22";"t2";"0.363"
"2001-02-23";"b0";"4.68"
"2001-02-23";"b1";"-1.336"
"2001-02-23";"b2";"-2.753"
"2001-02-23";"b3";"0.323"
"2001-02-23";"t1";"3.534"
"2001-02-23";"t2";"0.377"
"2001-02-26";"b0";"4.714"
"2001-02-26";"b1";"-1.439"
"2001-02-26";"b2";"-2.635"
"2001-02-26";"b3";"0.472"
"2001-02-26";"t1";"3.737"
"2001-02-26";"t2";"0.244"
"2001-02-27";"b0";"4.72"
"2001-02-27";"b1";"-1.464"
"2001-02-27";"b2";"-2.637"
"2001-02-27";"b3";"0.407"
"2001-02-27";"t1";"3.778"
"2001-02-27";"t2";"0.239"
"2001-02-28";"b0";"4.696"
"2001-02-28";"b1";"-1.449"
"2001-02-28";"b2";"-2.786"
"2001-02-28";"b3";"0.316"
"2001-02-28";"t1";"3.701"
"2001-02-28";"t2";"0.394"
"2001-03-01";"b0";"4.708"
"2001-03-01";"b1";"-1.462"
"2001-03-01";"b2";"-2.851"
"2001-03-01";"b3";"0.24"
"2001-03-01";"t1";"3.704"
"2001-03-01";"t2";"0.539"
"2001-03-02";"b0";"4.743"
"2001-03-02";"b1";"-1.477"
"2001-03-02";"b2";"-2.901"
"2001-03-02";"b3";"0.151"
"2001-03-02";"t1";"3.918"
"2001-03-02";"t2";"0.099"
"2001-03-05";"b0";"4.724"
"2001-03-05";"b1";"-1.458"
"2001-03-05";"b2";"-2.956"
"2001-03-05";"b3";"0.267"
"2001-03-05";"t1";"3.782"
"2001-03-05";"t2";"0.081"
"2001-03-06";"b0";"4.674"
"2001-03-06";"b1";"-1.301"
"2001-03-06";"b2";"-3.062"
"2001-03-06";"b3";"-0.105"
"2001-03-06";"t1";"3.464"
"2001-03-06";"t2";"0.447"
"2001-03-07";"b0";"4.774"
"2001-03-07";"b1";"-1.43"
"2001-03-07";"b2";"-3.076"
"2001-03-07";"b3";"-0.081"
"2001-03-07";"t1";"3.888"
"2001-03-07";"t2";"0.793"
"2001-03-08";"b0";"4.886"
"2001-03-08";"b1";"-1.446"
"2001-03-08";"b2";"-3.283"
"2001-03-08";"b3";"-0.394"
"2001-03-08";"t1";"4.295"
"2001-03-08";"t2";"0.709"
"2001-03-09";"b0";"4.872"
"2001-03-09";"b1";"-1.432"
"2001-03-09";"b2";"-3.184"
"2001-03-09";"b3";"-0.478"
"2001-03-09";"t1";"4.455"
"2001-03-09";"t2";"0.8"
"2001-03-12";"b0";"4.905"
"2001-03-12";"b1";"-1.368"
"2001-03-12";"b2";"-3.467"
"2001-03-12";"b3";"-0.632"
"2001-03-12";"t1";"4.33"
"2001-03-12";"t2";"0.508"
"2001-03-13";"b0";"4.929"
"2001-03-13";"b1";"-1.682"
"2001-03-13";"b2";"-1.765"
"2001-03-13";"b3";"-1.253"
"2001-03-13";"t1";"4.925"
"2001-03-13";"t2";"4.186"
"2001-03-14";"b0";"5.033"
"2001-03-14";"b1";"-1.873"
"2001-03-14";"b2";"-1.641"
"2001-03-14";"b3";"-1.319"
"2001-03-14";"t1";"4.98"
"2001-03-14";"t2";"5.671"
"2001-03-15";"b0";"4.875"
"2001-03-15";"b1";"-1.58"
"2001-03-15";"b2";"-3.296"
"2001-03-15";"b3";"-0.121"
"2001-03-15";"t1";"4.241"
"2001-03-15";"t2";"0.197"
"2001-03-16";"b0";"4.924"
"2001-03-16";"b1";"-1.629"
"2001-03-16";"b2";"-3.097"
"2001-03-16";"b3";"-0.354"
"2001-03-16";"t1";"4.612"
"2001-03-16";"t2";"0.69"
"2001-03-19";"b0";"4.905"
"2001-03-19";"b1";"-1.562"
"2001-03-19";"b2";"-3.255"
"2001-03-19";"b3";"-0.425"
"2001-03-19";"t1";"4.473"
"2001-03-19";"t2";"0.568"
"2001-03-20";"b0";"4.915"
"2001-03-20";"b1";"-1.33"
"2001-03-20";"b2";"-3.577"
"2001-03-20";"b3";"-1.032"
"2001-03-20";"t1";"4.235"
"2001-03-20";"t2";"0.493"
"2001-03-21";"b0";"4.889"
"2001-03-21";"b1";"-1.353"
"2001-03-21";"b2";"-3.49"
"2001-03-21";"b3";"-0.963"
"2001-03-21";"t1";"4.261"
"2001-03-21";"t2";"0.449"
"2001-03-22";"b0";"4.92"
"2001-03-22";"b1";"-1.094"
"2001-03-22";"b2";"-4.143"
"2001-03-22";"b3";"-1.635"
"2001-03-22";"t1";"4.017"
"2001-03-22";"t2";"0.385"
"2001-03-23";"b0";"5.026"
"2001-03-23";"b1";"-1.654"
"2001-03-23";"b2";"-3.631"
"2001-03-23";"b3";"-0.768"
"2001-03-23";"t1";"4.714"
